timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,8183,2.2,0.95,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 15:00:00+022940710,2940710,Büsnau,2019-05-28 15:00:00+02,17.0825,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,8183,2.32,0.856,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 16:00:00+022940710,2940710,Büsnau,2019-05-28 16:00:00+02,17.43,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,8183,1.166666667,0.558333333,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 17:00:00+022940710,2940710,Büsnau,2019-05-28 17:00:00+02,17.28,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,8183,3.005,1.036666667,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 18:00:00+022940710,2940710,Büsnau,2019-05-28 18:00:00+02,16.5825,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,8183,1.164,0.666,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 19:00:00+022940710,2940710,Büsnau,2019-05-28 19:00:00+02,16.1525,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,8183,0.866,0.592,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 20:00:00+022940710,2940710,Büsnau,2019-05-28 20:00:00+02,15.0025,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,8183,0.868333333,0.531666667,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 21:00:00+022940710,2940710,Büsnau,2019-05-28 21:00:00+02,13.875,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,8183,1.322,0.686,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 22:00:00+022940710,2940710,Büsnau,2019-05-28 22:00:00+02,12.8175,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,8183,1.005,0.78,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-28 23:00:00+022940710,2940710,Büsnau,2019-05-28 23:00:00+02,12.0625,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,8183,1.104,0.86,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 00:00:00+022940710,2940710,Büsnau,2019-05-29 00:00:00+02,11.2975,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,8183,1.268,0.968,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 01:00:00+022940710,2940710,Büsnau,2019-05-29 01:00:00+02,10.265,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,8183,1.361666667,0.911666667,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 02:00:00+022940710,2940710,Büsnau,2019-05-29 02:00:00+02,9.7075,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,8183,3.856,2.654,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 03:00:00+022940710,2940710,Büsnau,2019-05-29 03:00:00+02,9.5975,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,8183,6.998,4.508,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 04:00:00+022940710,2940710,Büsnau,2019-05-29 04:00:00+02,9.145,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,8183,13.045,7.903333333,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 05:00:00+022940710,2940710,Büsnau,2019-05-29 05:00:00+02,9.2875,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,8183,19,11.174,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 06:00:00+022940710,2940710,Büsnau,2019-05-29 06:00:00+02,9.61,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,8183,18.765,10.82833333,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 07:00:00+022940710,2940710,Büsnau,2019-05-29 07:00:00+02,10.39,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,8183,12.41,7.623333333,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 08:00:00+022940710,2940710,Büsnau,2019-05-29 08:00:00+02,10.82,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,8183,11.105,7.1425,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 09:00:00+022940710,2940710,Büsnau,2019-05-29 09:00:00+02,11.65333333,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,8183,6.946,4.86,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 10:00:00+022940710,2940710,Büsnau,2019-05-29 10:00:00+02,13,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,8183,4.915,3.571666667,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 11:00:00+022940710,2940710,Büsnau,2019-05-29 11:00:00+02,13.515,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,8183,4.323333333,3.243333333,SRID=4326;POINT(9.088 48.752 431.4),2940710,2019-05-29 12:00:00+022940710,2940710,Büsnau,2019-05-29 12:00:00+02,13.76,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
