timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,795,5.77,1.8,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 15:00:00+022923448,2923448,Gablenberg,2019-05-28 15:00:00+02,16.575,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,795,3.086,1.78,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 16:00:00+022923448,2923448,Gablenberg,2019-05-28 16:00:00+02,17.0475,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,795,2.046,1.634,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 17:00:00+022923448,2923448,Gablenberg,2019-05-28 17:00:00+02,17.1825,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,795,4.486,2.414,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 18:00:00+022923448,2923448,Gablenberg,2019-05-28 18:00:00+02,16.2325,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,795,3.233333333,1.983333333,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 19:00:00+022923448,2923448,Gablenberg,2019-05-28 19:00:00+02,15.3925,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,795,3.892,2.846,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 20:00:00+022923448,2923448,Gablenberg,2019-05-28 20:00:00+02,14.6025,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,795,1.914,1.6,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 21:00:00+022923448,2923448,Gablenberg,2019-05-28 21:00:00+02,13.56,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,795,2.566,1.926,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 22:00:00+022923448,2923448,Gablenberg,2019-05-28 22:00:00+02,12.3575,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,795,2.03,1.836666667,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-28 23:00:00+022923448,2923448,Gablenberg,2019-05-28 23:00:00+02,11.565,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,795,2.293333333,1.611666667,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 00:00:00+022923448,2923448,Gablenberg,2019-05-29 00:00:00+02,10.8275,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,795,1.848,1.674,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 01:00:00+022923448,2923448,Gablenberg,2019-05-29 01:00:00+02,9.975,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,795,2.36,1.808,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 02:00:00+022923448,2923448,Gablenberg,2019-05-29 02:00:00+02,9.56,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,795,7.668,6.728,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 03:00:00+022923448,2923448,Gablenberg,2019-05-29 03:00:00+02,9.28,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,795,14.08833333,12.72166667,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 04:00:00+022923448,2923448,Gablenberg,2019-05-29 04:00:00+02,8.8575,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,795,18.388,16.574,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 05:00:00+022923448,2923448,Gablenberg,2019-05-29 05:00:00+02,9.18,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,795,24.626,22.138,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 06:00:00+022923448,2923448,Gablenberg,2019-05-29 06:00:00+02,9.34,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,795,25.006,22.008,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 07:00:00+022923448,2923448,Gablenberg,2019-05-29 07:00:00+02,10.0525,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,795,19.966,17.632,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 08:00:00+022923448,2923448,Gablenberg,2019-05-29 08:00:00+02,10.7,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,795,15.9275,14.345,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 09:00:00+022923448,2923448,Gablenberg,2019-05-29 09:00:00+02,11.47,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,795,10.936,9.958,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 10:00:00+022923448,2923448,Gablenberg,2019-05-29 10:00:00+02,12.82,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,795,6.174,5.362,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 11:00:00+022923448,2923448,Gablenberg,2019-05-29 11:00:00+02,13.1575,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,795,5.086,4.646,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 12:00:00+022923448,2923448,Gablenberg,2019-05-29 12:00:00+02,13.7275,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
2019-05-29 13:00:00+02,795,4.216666667,3.761666667,SRID=4326;POINT(9.188 48.77 295.7),2923448,2019-05-29 13:00:00+022923448,2923448,Gablenberg,2019-05-29 13:00:00+02,14.5875,67,1020,4.6,360,,2019,5,29,13
