timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,11285,3.98,1.2,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 15:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 15:00:00+02,16.57,52,1009,3.932371862,260.6957956,,2019,5,28,15
2019-05-28 16:00:00+02,11285,4.056666667,1.073333333,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 16:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 16:00:00+02,17.0575,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,11285,2.278,1.214,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 17:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 17:00:00+02,17.3425,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,11285,25.13333333,13.43666667,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 18:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 18:00:00+02,16.275,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,11285,3.352,1.818,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 19:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 19:00:00+02,15.68,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,11285,2.086666667,0.971666667,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 20:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 20:00:00+02,14.7625,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,11285,20.636,10.582,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 21:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 21:00:00+02,13.785,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,11285,20.42,13.13,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 22:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 22:00:00+02,12.505,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,11285,1.813333333,1.13,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-28 23:00:00+026930414,6930414,Stuttgart-Ost,2019-05-28 23:00:00+02,11.6225,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,11285,2.575,1.203333333,SRID=4326;POINT(9.2 48.788 269.8),6930414,2019-05-29 00:00:00+026930414,6930414,Stuttgart-Ost,2019-05-29 00:00:00+02,11.075,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
